,x,y,label
885,17.838205,-8.747378,of
886,-3.0496092,20.279448,these
887,-3.5348482,-11.195695,weird
888,-3.0345314,19.582888,##os
889,-1.2389575,20.336756,standing
890,-5.298567,-34.66077,quite
891,-0.5641282,20.255386,close
892,-0.5255558,20.241648,by
893,-34.901028,-57.277348,.
894,-3.9786413,21.907444,they
895,-16.681858,24.93625,were
896,5.985558,-29.533947,whispering
897,6.23037,-29.916618,excitedly
898,-2.8252823,21.76589,together
899,-23.69415,-62.726883,.
900,42.344925,54.01814,mr
901,-57.034573,52.460896,.
902,31.667572,-70.31644,du
903,42.469315,-61.440453,##rs
904,55.92615,-36.519188,##ley
905,-27.709442,27.790724,was
906,8.075564,-33.192646,enraged
907,-20.96609,8.189447,to
908,-5.693873,3.3484883,see
909,-24.037666,-19.343996,that
910,11.788689,-11.894784,a
911,-1.1358008,21.835615,couple
912,17.875248,-8.715201,of
913,-3.9390447,21.795694,them
914,-16.074791,23.52027,weren
915,-23.625254,-62.750412,'
916,-40.09725,21.128307,t
917,18.45489,27.712873,young
918,-10.294466,-30.193521,at
919,-12.319393,-29.484459,all
920,-68.79158,-9.99401,;
921,-28.623663,-33.18334,why
922,-60.580025,-32.36145,","
923,-24.652481,-15.555283,that
924,0.3202345,37.144165,man
925,-24.693724,14.270066,had
926,-23.466194,7.636864,to
927,-24.198917,1.6905476,be
928,18.493717,27.855782,older
929,-38.91766,-8.94614,than
930,-10.852123,48.064545,he
931,-22.207462,24.676542,was
932,-64.628975,-33.49312,","
933,-58.822906,5.9270945,and
934,23.570559,0.59347427,wearing
935,23.788208,0.020885702,an
936,34.117126,-3.8811584,emerald
937,24.110113,-53.78844,-
938,34.696785,-4.8443036,green
939,26.731323,27.90133,cloak
940,-0.20277394,-42.11444,!
941,53.14372,-3.718423,the
942,-5.071084,39.600773,nerve
943,-5.027792,39.579815,of
944,-4.9626894,39.861652,him
945,-0.059815753,-42.129883,!
946,-54.439484,-8.214665,but
947,-48.49917,4.451829,then
948,-25.023235,-7.395458,it
949,-25.029879,-7.577498,struck
950,42.470345,54.159645,mr
951,-56.948456,52.508133,.
952,32.14479,-70.261536,du
953,42.44233,-61.35865,##rs
954,55.94077,-36.81451,##ley
955,-24.371538,-19.692617,that
956,-15.046598,-9.756906,this
957,-26.47947,23.49083,was
958,-26.779736,23.345894,probably
959,-0.8875963,-10.952763,some
960,-1.5715766,-9.286373,silly
961,-1.6027936,-9.4051485,stunt
962,13.39768,-71.06062,-
963,18.831284,-57.62272,-
964,-3.1071112,20.320087,these
965,-3.215888,18.496477,people
966,-15.946342,24.468729,were
967,-15.713321,24.500748,obviously
968,2.0295062,4.991436,collecting
969,1.471452,5.2180324,for
970,-7.512408,-13.591055,something
971,-79.87814,20.363478,.
972,-78.11405,18.454887,.
973,-71.58303,24.747011,.
974,-29.322647,-33.836445,yes
975,-58.468132,-30.928331,","
976,-27.725193,-14.016148,that
977,-42.35619,32.596672,would
978,-24.861786,-10.824982,be
979,-24.706648,-10.787515,it
980,-64.964554,30.086037,.
981,60.642216,-0.06826265,the
982,37.65348,25.27269,traffic
983,8.284025,16.757597,moved
984,8.594723,16.553131,on
985,-59.541077,0.5466711,and
986,-0.11509489,-25.477802,a
987,0.14220709,-26.023989,few
988,-3.3364506,-26.596886,minutes
989,-44.537872,8.144676,later
990,-59.629345,-48.540836,","
991,42.532127,54.101055,mr
992,-56.882236,52.472435,.
993,32.163715,-70.19489,du
994,42.435787,-61.228703,##rs
995,55.968235,-36.74761,##ley
996,2.7838156,23.942513,arrived
997,20.386084,7.517179,in
998,50.432507,1.8559939,the
999,25.971336,8.479388,gr
1000,25.89479,8.437255,##un
1001,6.9338555,11.676182,##ni
1002,-8.560672,-72.64093,[SEP]
1003,10.121329,75.89563,[CLS]
1004,5.719122,67.09094,ng
1005,36.32914,24.063942,##s
1006,36.47625,24.000967,parking
1007,36.44966,24.014257,lot
1008,-66.72703,-27.427639,","
1009,-12.380282,54.584618,his
1010,-10.873503,15.353679,mind
1011,-10.332743,15.694449,back
1012,13.044167,14.628263,on
1013,28.727312,17.28065,drills
1014,-39.04759,-54.313217,.
1015,41.811897,53.609924,mr
1016,-57.579185,52.137337,.
1017,31.473969,-70.749886,du
1018,42.951374,-61.65366,##rs
1019,56.405758,-35.861195,##ley
1020,-22.674732,37.879547,always
1021,10.735204,29.585993,sat
1022,4.713222,-6.685991,with
1023,-2.8068397,50.304966,his
1024,14.294033,28.651453,back
1025,-15.333919,7.0652146,to
1026,62.104042,2.4359858,the
1027,49.4737,24.016113,window
1028,18.869423,5.5101385,in
1029,-2.586388,50.475815,his
1030,45.268612,16.060879,office
1031,16.065548,10.834839,on
1032,59.074574,1.4644518,the
1033,45.07432,26.353544,ninth
1034,45.23503,26.267437,floor
1035,-33.98602,-65.59862,.
1036,-36.813274,-0.8089193,if
1037,-15.05541,48.305523,he
1038,-38.934135,41.197624,hadn
1039,-18.442507,-73.91902,'
1040,-38.971027,41.221676,t
1041,-58.7009,-49.49349,","
1042,-15.128654,48.566517,he
1043,-31.667608,4.5992494,might
1044,-36.358562,45.172417,have
1045,-21.040756,17.17993,found
1046,-24.748722,-5.65729,it
1047,-28.523531,3.3795266,harder
1048,-21.461428,10.355125,to
1049,-10.128772,14.627244,concentrate
1050,12.947839,14.581656,on
1051,28.710976,17.276436,drills
1052,-9.752137,32.37662,that
1053,24.079754,36.89946,morning
1054,-33.982803,-65.604324,.
1055,-15.149234,48.515343,he
1056,-35.305424,22.938742,didn
1057,-18.50889,-73.93798,'
1058,-38.52384,22.418604,t
1059,-6.705868,2.8131058,see
1060,47.562096,-5.2380505,the
1061,39.02102,-16.188395,owls
1062,36.510693,-18.122774,sw
1063,36.505898,-18.15208,##oop
1064,33.645153,-34.02754,ing
1065,35.744583,-17.683157,past
1066,23.237242,4.3290243,in
1067,31.361563,4.3626294,broad
1068,31.968966,4.01055,daylight
1069,-65.74501,-35.712715,","
1070,-52.439133,-8.931167,though
1071,-3.5482793,17.285557,people
1072,18.230059,8.979371,down
1073,18.874462,8.370341,in
1074,58.569798,0.18414116,the
1075,40.324368,25.30922,street
1076,-33.134525,22.788773,did
1077,-68.751175,-10.067895,;
1078,-4.4234495,22.432608,they
1079,7.671116,-25.766281,pointed
1080,-61.209305,6.994897,and
1081,7.609397,-25.699623,gazed
1082,7.485609,-25.125664,open
1083,24.04628,-53.228603,-
1084,7.504588,-25.156336,mouthed
1085,-45.482376,-2.7509387,as
1086,38.986637,-17.085335,owl
1087,-53.083397,8.0403185,after
1088,38.965923,-17.087282,owl
1089,36.33306,-17.171541,sped
1090,36.449245,-17.062323,overhead
1091,-34.083466,-65.421906,.
1092,-3.9775913,22.644659,most
1093,18.188627,-8.592787,of
1094,-4.292524,22.596445,them
1095,-32.64948,39.00912,had
1096,-37.81507,12.88605,never
1097,-7.1659575,4.939351,seen
1098,14.675629,-12.202084,an
1099,39.033775,-16.919727,owl
1100,-40.96003,11.411585,even
1101,23.553843,4.3230257,at
1102,32.240356,3.6283937,nighttime
1103,-34.03171,-65.512,.
1104,42.02824,53.658188,mr
1105,-57.42691,52.15789,.
1106,32.191357,-70.49993,du
1107,42.96896,-61.45961,##rs
1108,56.232346,-36.221264,##ley
1109,-71.031364,-32.064697,","
1110,-51.566387,-7.320304,however
1111,-56.182518,-52.964146,","
1112,-9.905022,9.548551,had
1113,-9.775945,9.771412,a
1114,-10.508518,-26.480972,perfectly
1115,0.4217736,15.10294,normal
1116,-72.44818,-23.528585,","
1117,39.061832,-16.967155,owl
1118,23.810781,-54.293716,-
1119,24.266207,-47.787846,free
1120,23.730652,36.735348,morning
1121,-64.2976,30.00329,.
1122,-13.243822,42.36278,he
1123,12.140137,-35.779713,yelled
1124,0.1528789,-23.088837,at
1125,25.383595,32.11778,five
1126,-54.96151,37.988766,d
1127,0.41223687,-77.48403,[SEP]
1128,10.083324,76.09985,[CLS]
1129,4.1125436,10.3171015,if
1130,3.8486059,10.169791,##fer
1131,4.5172205,10.073907,##ent
1132,-3.3010812,17.44548,people
1133,-66.23723,27.80774,.
1134,-16.243101,49.916145,he
1135,2.2346184,-15.147797,made
1136,2.339558,-15.149108,several
1137,2.1645706,-15.025263,important
1138,42.707737,16.298967,telephone
1139,42.466873,16.553265,calls
1140,-60.38252,4.9986534,and
1141,12.279613,-35.639416,shouted
1142,3.2923717,-15.226186,a
1143,-6.6941967,-27.870365,bit
1144,2.9068432,-15.224712,more
1145,-30.520308,-61.123787,.
1146,-16.471745,50.81014,he
1147,-25.652191,27.62411,was
1148,21.581352,4.32382,in
1149,-26.185532,28.511871,a
1150,-6.425789,-35.278587,very
1151,-26.485912,29.132565,good
1152,-19.43203,41.97228,mood
1153,-40.123936,5.7762303,until
1154,27.239698,34.98288,lunch
1155,26.512257,34.875793,##time
1156,-64.56465,-34.388203,","
1157,-41.827354,3.1310606,when
1158,-16.444046,51.144634,he
1159,-30.743576,8.702167,thought
1160,-16.56745,51.220943,he
1161,-15.532095,-73.776764,'
1162,-40.88837,35.61534,d
1163,10.860697,20.117054,stretch
1164,-13.823033,55.71606,his
1165,11.093007,20.03352,legs
1166,-63.02866,6.261961,and
1167,10.17724,20.300161,walk
1168,9.189663,20.336037,across
1169,59.549324,0.279337,the
1170,39.487766,26.092215,road
1171,-19.427935,8.774156,to
1172,-3.5405684,7.810339,buy
1173,-14.323171,55.584717,himself
1174,14.078103,-6.5303574,a
1175,33.735294,13.525366,bun
1176,21.903194,-18.226389,from
1177,54.181934,3.040331,the
1178,40.054523,18.184296,bakery
1179,-30.474405,-61.158333,.
1180,-16.448597,51.10071,he
1181,-15.630713,-73.799835,'
1182,-38.301216,37.84726,d
1183,-11.718074,9.077238,forgotten
1184,-14.511241,-13.225629,all
1185,-14.655799,-13.975068,about
1186,50.82208,6.862869,the
1187,-3.28685,17.77272,people
1188,21.31342,1.97385,in
1189,26.348766,28.158571,cloak
1190,25.54316,10.809298,##s
1191,-41.61567,4.432551,until
1192,-17.90676,50.56313,he
1193,5.66198,15.904546,passed
1194,12.168049,-11.685433,a
1195,-1.9069009,20.547195,group
1196,17.79307,-8.764258,of
1197,-3.9995627,21.613678,them
1198,17.432203,12.518101,next
1199,-15.516113,6.91434,to
1200,53.87132,3.058694,the
1201,40.07919,18.132181,baker
1202,17.896402,53.973343,'
1203,17.97524,53.985825,s
1204,-63.111862,28.354475,.
1205,-16.729404,51.032665,he
1206,9.271845,-23.413076,eyed
1207,-4.1677227,21.800114,them
1208,7.306013,-34.2808,angrily
1209,-43.93449,-2.8290274,as
1210,-18.226469,50.516163,he
1211,5.694531,15.816286,passed
1212,-34.725372,-58.691162,.
1213,-16.284418,51.322876,he
1214,-35.421173,26.935955,didn
1215,-15.589786,-73.83329,'
1216,-37.826054,17.831707,t
1217,-37.704906,17.58555,know
1218,-16.379913,-22.85054,why
1219,-64.291374,-36.721268,","
1220,-56.27628,-9.686082,but
1221,-4.2595515,21.775246,they
1222,-13.822131,17.411846,made
1223,-15.467336,53.099937,him
1224,-12.546016,16.952545,uneasy
1225,-37.631737,-56.22128,.
1226,-15.381517,-8.575384,this
1227,-2.2549546,20.670269,bunch
1228,-16.586636,24.866116,were
1229,5.966734,-29.535408,whispering
1230,6.1762295,-29.902153,excitedly
1231,-57.582714,-36.17436,","
1232,-54.57649,17.16146,too
1233,-64.18302,-35.498035,","
1234,-57.054703,2.942615,and
1235,-16.147322,51.401096,he
1236,-37.091244,27.747242,couldn
1237,-15.774199,-73.85199,'
1238,-39.11512,23.513258,t
1239,-6.56314,2.7348468,see
1240,8.255258,-8.326854,a
1241,8.086505,-8.239928,single
1242,2.5365229,4.875805,collecting
1243,34.133907,13.717063,tin
1244,-63.684345,30.776545,.
1245,14.994673,0.9728806,it
1246,-19.521837,22.441906,was
1247,12.838292,9.490314,on
1248,8.402657,10.912643,his
1249,-54.295082,37.848133,w
1250,1.5632734,-77.298225,[SEP]
1251,10.907055,75.91235,[CLS]
1252,3.7251344,67.7363,a
1253,3.9207866,11.808498,##y
1254,5.843454,14.865957,back
1255,5.85569,15.059335,past
1256,-5.4106455,23.53005,them
1257,-67.88836,-30.184937,","
1258,10.578375,-0.76165855,clutching
1259,12.774333,-8.542121,a
1260,30.40435,-4.7361298,large
1261,32.97745,13.270838,dough
1262,33.01531,13.241529,##nut
1263,19.79791,3.7706842,in
1264,12.797975,-8.629815,a
1265,29.305033,14.457245,bag
1266,-65.25107,-33.454918,","
1267,-23.33428,-16.520641,that
1268,-15.578266,49.800354,he
1269,-10.360781,-17.617346,caught
1270,-10.276344,-17.661068,a
1271,-10.095218,-17.772854,few
1272,-10.706645,-17.67137,words
1273,-10.828853,-17.699614,of
1274,-13.253647,-17.934364,what
1275,-5.588499,23.11975,they
1276,-16.403719,24.90949,were
1277,-12.866591,-17.249903,saying
1278,-26.100145,-56.576187,.
1279,-21.786358,-35.6899,""""
1280,51.38179,7.9243703,the
1281,-8.926987,68.99737,potter
1282,55.991386,18.06903,##s
1283,-59.707333,-29.336416,","
1284,-26.9898,-13.363559,that
1285,-14.309323,-67.50732,'
1286,-30.442638,-10.942421,s
1287,-26.326706,-29.671516,right
1288,-59.814053,-29.185896,","
1289,-26.959257,-13.403383,that
1290,-14.3056135,-67.51324,'
1291,-30.403492,-10.937983,s
1292,-13.522728,-17.331491,what
1293,-37.30061,-34.815025,i
1294,-12.334333,-16.536356,heard
1295,-29.30692,-33.710045,yes
1296,-60.04175,-29.178408,","
1297,-7.944375,22.463589,their
1298,3.8402905,43.860825,son
1299,-62.516594,-27.681604,","
1300,-12.760765,73.39349,harry
1301,-5.3662314,-51.721462,""""
1302,42.417084,53.795525,mr
1303,-57.394356,51.745407,.
1304,33.215183,-71.96935,du
1305,43.522728,-63.22553,##rs
1306,55.43196,-35.614803,##ley
1307,7.2566414,34.282757,stopped
1308,7.272789,34.365566,dead
1309,-63.256874,27.538195,.
1310,11.968732,-31.145882,fear
1311,12.147016,-31.00996,flooded
1312,-12.969684,43.415115,him
1313,-26.091038,-56.589306,.
1314,-12.187931,43.180645,he
1315,8.43409,25.54322,looked
1316,4.014003,27.496796,back
1317,3.8479247,-20.473085,at
1318,50.889282,7.04956,the
1319,5.2171626,-28.207264,whisper
1320,-3.5479417,20.809809,##ers
1321,-47.599453,-11.358781,as
1322,-50.016064,-13.869002,if
1323,-11.5946245,42.730343,he
1324,-26.02186,9.934158,wanted
1325,-25.891047,9.973392,to
1326,-9.424384,-15.226756,say
1327,-8.781961,-14.57581,something
1328,-17.004314,5.0049057,to
1329,-5.0502687,23.0936,them
1330,-64.25518,-35.811295,","
1331,-56.11342,-6.237073,but
1332,-30.55637,26.579687,thought
1333,-30.611856,26.445007,better
1334,-26.10137,-10.775587,of
1335,-26.017855,-10.712739,it
1336,-26.093966,-56.58722,.
1337,-12.4514065,43.21875,he
1338,11.816918,-33.874004,dashed
1339,4.285904,28.53818,back
1340,9.066553,20.358059,across
1341,59.773125,0.06747894,the
1342,39.444973,26.106787,road
1343,-66.57876,-22.04102,","
1344,11.731463,-33.94104,hurried
1345,5.4180894,21.220356,up
1346,5.1047297,21.366198,to
1347,-1.9814968,54.307728,his
1348,45.21105,15.98588,office
1349,-66.54222,-22.055763,","
1350,11.713692,-34.81936,snapped
1351,3.9622636,-22.41557,at
1352,-1.9723992,54.275585,his
1353,45.1781,15.93539,secretary
1354,-24.470955,11.083857,not
1355,-24.456297,10.933082,to
1356,-3.8800764,11.250225,disturb
1357,-7.5765944,50.319984,him
1358,-66.463425,-22.086845,","
1359,11.64754,-33.97494,seized
1360,-2.0731177,54.258694,his
1361,43.370213,15.589732,telephone
1362,-55.84842,-54.743164,","
1363,-59.521614,3.6070802,and
1364,-24.627571,32.30389,had
1365,-24.5875,32.334812,almost
1366,-24.587273,32.336052,finished
1367,43.513165,15.106546,dial
1368,43.552498,14.9224415,##ing
1369,-2.1074705,54.180687,his
1370,43.83835,15.516724,home
1371,43.529644,15.389349,number
1372,-43.108803,3.3067334,when
1373,-14.031427,42.19178,he
1374,-14.260541,41.974068,cha
1375,2.4343927,-76.41733,[SEP]
1376,9.855495,77.454056,[CLS]
1377,3.7757804,66.944786,ng
1378,4.5389824,10.55809,##ed
1379,-12.571582,55.484306,his
1380,-11.074282,15.354029,mind
1381,-35.129578,-58.66465,.
1382,-15.960735,49.20121,he
1383,8.371292,30.641108,put
1384,46.301586,-1.1377649,the
1385,43.05671,15.869199,receiver
1386,24.156507,6.8996806,back
1387,24.22581,7.003449,down
1388,-63.866795,3.6873713,and
1389,9.614671,31.884695,stroked
1390,-12.537103,55.784336,his
1391,20.519686,16.173687,mustache
1392,-68.48084,-27.698418,","
1393,-12.396833,14.6066065,thinking
1394,-78.95852,19.967638,.
1395,-77.94081,18.644775,.
1396,-71.88295,24.600595,.
1397,-27.790258,-33.82847,no
1398,-58.765343,-30.785017,","
1399,-15.221697,50.43267,he
1400,-24.19663,26.916897,was
1401,-26.326483,-1.4293057,being
1402,-2.0797582,-7.7906837,stupid
1403,-34.30427,-59.60133,.
1404,-9.416951,69.19049,potter
1405,-18.88331,23.97264,wasn
1406,-17.251318,-73.207634,'
1407,-39.864075,21.022654,t
1408,-42.153545,-15.001051,such
1409,-11.111539,21.16923,an
1410,-10.935019,21.190086,unusual
1411,-4.490894,33.32709,name
1412,-34.251392,-59.704372,.
1413,-15.514392,50.986443,he
1414,-33.90799,27.328362,was
1415,-33.48648,10.989505,sure
1416,-11.7300205,20.25779,there
1417,-11.785771,20.295786,were
1418,-11.610122,20.18943,lots
1419,-11.59765,20.247408,of
1420,-4.1732016,17.14689,people
1421,-6.0817466,32.82758,called
1422,-9.392522,69.19929,potter
1423,-4.702372,15.916415,who
1424,-17.118843,20.231941,had
1425,9.447269,-11.558524,a
1426,3.8494277,43.848812,son
1427,-6.256232,32.898792,called
1428,-12.781617,73.26267,harry
1429,-34.33526,-59.57483,.
1430,-40.6941,-18.701546,come
1431,-40.454517,-17.499493,to
1432,-40.431103,-17.41299,think
1433,-40.434223,-17.444061,of
1434,-23.414883,-9.091402,it
1435,-61.58588,-35.783455,","
1436,-15.390066,50.90254,he
1437,-34.537598,27.034237,wasn
1438,-17.30537,-73.225555,'
1439,-39.11173,23.583645,t
1440,-40.190075,12.196879,even
1441,-33.483715,11.408754,sure
1442,-8.124471,56.329197,his
1443,3.4502902,43.365696,nephew
1444,-22.886755,24.561417,was
1445,-6.0737576,32.805244,called
1446,-12.8039255,73.26065,harry
1447,-34.255974,-59.682323,.
1448,-15.3103285,50.968998,he
1449,-17.247932,-73.206375,'
1450,-38.806293,37.56065,d
1451,-38.306084,13.006828,never
1452,-39.95299,12.2466955,even
1453,-7.457095,5.6781626,seen
1454,51.414234,-4.608356,the
1455,4.6763306,44.247772,boy
1456,-62.515533,27.394356,.
1457,-25.541813,-9.036138,it
1458,-31.801357,4.433162,might
1459,-35.526405,45.36358,have
1460,-25.450006,-9.025,been
1461,-13.52703,72.74429,harvey
1462,-65.80785,26.180162,.
1463,-62.246326,-4.838667,or
1464,-13.553988,72.76879,harold
1465,-33.96448,-60.086563,.
1466,-27.585827,20.705585,there
1467,-27.59774,20.803188,was
1468,-30.16181,19.147833,no
1469,-28.932312,14.2865095,point
1470,-28.93328,14.275291,in
1471,-7.6436934,-6.5795956,worrying
1472,37.931816,56.313328,mrs
1473,-59.15951,53.07017,.
1474,33.148262,-72.07061,du
1475,43.651413,-62.95907,##rs
1476,55.302464,-34.412643,##ley
1477,-68.52471,-9.889814,;
1478,26.964592,50.367516,she
1479,-21.742859,36.57394,always
1480,-21.634777,36.46158,got
1481,-43.51908,-15.102058,so
1482,7.748676,-32.4711,upset
1483,1.796134,-22.457157,at
1484,-8.825749,-11.016349,any
1485,-11.998802,-13.027098,mention
1486,17.862698,-10.336585,of
1487,26.103168,50.70787,her
1488,25.802162,55.453316,sister
1489,-64.12652,30.20105,.
1490,-15.413988,51.066563,he
1491,-35.735947,26.647833,didn
1492,-17.221018,-73.23638,'
1493,-38.051193,24.938726,t
1494,-10.130995,-1.9949855,blame
1495,27.207577,50.56621,her
1496,14.208676,-70.76481,-
1497,18.525846,-58.288006,-
1498,-36.716484,1.1824193,if
1499,-10.929713,48.9228,he
1500,-17.324509,-73.22745,'
1501,-39.06066,38.15318,d
1502,-9.599611,7.854631,had
1503,9.265182,-11.3453,a
1504,25.800144,55.431572,sister
1505,-0.31539693,-16.180098,like
1506,-56.404564,38.66675,th
1507,1.318776,-77.48886,[SEP]
1508,11.244078,76.97256,[CLS]
1509,7.0419507,66.59606,at
1510,-78.906105,19.14799,.
1511,-78.497345,18.926601,.
1512,-71.953125,24.795938,.
1513,-54.759228,-8.04524,but
1514,-34.68507,-13.268837,all
1515,61.63521,-4.397677,the
1516,-34.948593,-13.281206,same
1517,-62.440937,-29.342058,","
1518,-2.6563272,18.497131,those
1519,-3.2496402,17.624826,people
1520,21.076227,2.1597576,in
1521,26.37116,28.139477,cloak
1522,25.529774,10.883557,##s
1523,-79.22311,19.976969,.
1524,-78.118126,18.870308,.
1525,-71.624886,25.0193,.
1526,-16.876318,49.851147,he
1527,-21.068754,17.203716,found
1528,-24.753016,-5.6758146,it
1529,4.0885224,-14.533783,a
1530,4.1952896,-14.329515,lot
1531,-28.490812,3.325024,harder
1532,-21.445768,10.350992,to
1533,-10.121828,14.631146,concentrate
1534,12.938492,14.596504,on
1535,28.694248,17.276306,drills
1536,-9.832228,32.31818,that
1537,24.662844,37.285316,afternoon
1538,-59.108578,0.86017567,and
1539,-41.99706,3.1291459,when
1540,-17.244434,49.912453,he
